ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3814912,Bing,NA,2,2019-10-22T16:33:00Z,2019-10-22T17:03:32Z,33.823043,-117.831835,NA,NA,0,At N Tustin St - Accident.,NA,CA-55 N,R,Orange,Orange,CA,92867,US,US/Pacific,KFUL,2019-10-22T16:53:00Z,91,91,12,29.83,10,VAR,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2708897,MapQuest,202,3,2017-08-28T18:01:39Z,2017-08-28T18:31:24Z,39.022114,-76.949829,NA,NA,0,Center lane blocked due to serious accident on I-495 Capital Beltway clockwise at Exits 25B-A 27 I-95.,NA,Capital Beltway W,R,Hyattsville,Prince George's,MD,20783,US,US/Eastern,KCGS,2017-08-28T18:03:00Z,72.3,NA,52,30.2,10,East,9.2,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-460969,MapQuest,201,3,2017-06-14T22:30:58Z,2017-06-14T23:30:22Z,33.970551,-118.375244,NA,NA,0.460000008345,Exit ramp from I-405 Northbound at Exits 48 49A to La Tijera Blvd lane blocked due to accident. SigAlert issued.,NA,I-405 N,R,Los Angeles,Los Angeles,CA,90045,US,US/Pacific,KLAX,2017-06-14T22:53:00Z,64.9,NA,84,29.89,10,SW,4.6,NA,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-589705,MapQuest,201,2,2020-11-02T05:21:50Z,2020-11-02T06:36:35Z,36.141369,-86.665779,NA,NA,0,Accident on I-40 Westbound at TN-255 Donelson Pike.,NA,I-40 E,R,Nashville,Davidson,TN,37214,US,US/Central,KBNA,2020-11-02T04:53:00Z,35,31,54,29.82,10,N,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-1771375,MapQuest,241,2,2018-11-19T13:48:51Z,2018-11-19T14:47:58Z,39.72567,-105.05336,NA,NA,0,Lane blocked due to accident on US-6 Eastbound at CO-95 Sheridan Blvd.,NA,Sheridan Blvd,R,Denver,Denver,CO,80204,US,US/Mountain,KBJC,2018-11-19T13:45:00Z,48.2,NA,22,30.18,30,East,6.9,NA,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-604977,MapQuest,241,3,2020-09-16T05:15:20Z,2020-09-16T06:00:43Z,39.18742,-94.5168,NA,NA,0,Lane blocked due to accident on I-35 Southbound at Exit 11 US-69 Vivion Rd.,NA,I-35 S,R,Kansas City,Clay,MO,64119,US,US/Central,KMKC,2020-09-16T04:54:00Z,62,62,90,29.24,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-76112,MapQuest,201,3,2016-11-29T20:51:26Z,2016-11-29T21:36:02Z,34.072121,-118.099472,NA,NA,0.01,#1 lane blocked due to accident on I-10 Westbound near Del Mar Ave.,1998,S Del Mar Ave,L,San Gabriel,Los Angeles,CA,91776-4129,US,US/Pacific,KEMT,2016-11-29T19:45:00Z,53.6,NA,58,30.06,10,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2025189,MapQuest,201,3,2018-07-24T22:04:40Z,2018-07-24T22:34:19Z,44.991562,-93.236412,NA,NA,0,Accident on I-35W Southbound at Exit 19 Johnson St.,NA,I-35W N,R,Minneapolis,Hennepin,MN,55413,US,US/Central,KMIC,2018-07-24T21:53:00Z,73.9,NA,59,30.04,10,West,5.8,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-2682405,MapQuest,201,2,2017-08-15T11:02:45Z,2017-08-15T11:47:32Z,30.449461,-97.830208,NA,NA,0,Accident on RM-620 at Foundation Rd.,10910,N FM 620,L,Austin,Travis,TX,78726,US,US/Central,KRYW,2017-08-15T10:55:00Z,85.1,NA,60,29.94,10,SSW,11.5,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2443481,MapQuest,229,2,2017-12-19T19:34:01Z,2017-12-19T20:18:48Z,36.269413,-86.755478,NA,NA,0,Slow traffic due to accident on TN-45 Old Hickory Blvd at US-41 Dickerson Pike.,3896,Dickerson Pike,L,Nashville,Davidson,TN,37207-1321,US,US/Central,KBNA,2017-12-19T19:28:00Z,55.9,NA,97,30.08,1.5,Calm,NA,0.02,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-371795,MapQuest,201,2,2017-02-24T07:47:01Z,2017-02-24T08:16:40Z,40.743855,-73.732689,NA,NA,0.01,Accident on Cross Island Pkwy at Exit 29E-29W Grand Central Pkwy.,NA,Cross Island Pkwy S,R,Little Neck,Queens,NY,11362,US,US/Eastern,KLGA,2017-02-24T07:51:00Z,55,NA,77,29.94,10,South,6.9,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-996546,MapQuest,201,2,2019-12-03T19:54:52Z,2019-12-03T20:24:06Z,34.316921,-119.290657,NA,NA,0,Restrictions due to accident on Ventura Ave at Shell Rd.,2,E Shell Rd,R,Ventura,Ventura,CA,93001-1262,US,US/Pacific,KOXR,2019-12-03T19:51:00Z,59,59,83,29.94,10,ESE,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3878155,Bing,NA,2,2019-09-11T14:43:53Z,2019-09-11T18:43:53Z,43.759467,-122.53226,NA,NA,0.018,At Hills Creek Rd/Kitson Springs Rd - Accident.,46378,Highway 58,L,Westfir,Lane,OR,97492-9712,US,US/Pacific,KEUG,2019-09-11T14:54:00Z,72,72,53,29.77,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3905527,Bing,NA,2,2019-02-07T07:27:41Z,2019-02-07T07:57:23Z,29.90194,-95.41219,NA,NA,0.641,At Mt Houston Rd - Accident. Left lane blocked.,NA,I-45 N,R,Houston,Harris,TX,77037,US,US/Central,KIAH,2019-02-07T07:53:00Z,71.1,NA,93,29.91,7,South,12.7,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2531127,MapQuest,201,2,2017-10-05T08:26:27Z,2017-10-05T08:56:15Z,32.177792,-110.985435,NA,NA,0,Accident on AZ-86 Ajo Way both ways at I-19.,NA,I-19 N,R,Tucson,Pima,AZ,85714,US,US/Mountain,KTUS,2017-10-05T08:53:00Z,82.9,NA,27,29.86,10,South,3.5,NA,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1581069,MapQuest,201,2,2019-02-11T16:27:23Z,2019-02-11T17:27:04Z,33.782001,-78.966881,NA,NA,0,Accident on Gardner Lacy Rd at Tibwin Ave.,4600,Tibwin Ave,R,Myrtle Beach,Horry,SC,29579-4304,US,US/Eastern,KMYR,2019-02-11T16:56:00Z,57.9,NA,97,30.12,10,Calm,NA,0.02,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-442244,MapQuest,201,3,2017-05-11T16:26:38Z,2017-05-11T17:10:52Z,28.145662,-80.706017,NA,NA,0.00999999977648,Left lane blocked due to accident on I-95 Southbound at Lake Washington Rd.,NA,I-95 S,R,Melbourne,Brevard,FL,32934,US,US/Eastern,KMLB,2017-05-11T16:53:00Z,84.9,NA,49,29.95,10,East,9.2,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4170764,Bing,NA,2,2019-04-14T11:35:20Z,2019-04-14T15:35:20Z,45.42442,-122.59267,NA,NA,0.06,At OR-213/Cascade Hwy N - Accident.,NA,SE Lake Rd,R,Portland,Clackamas,OR,97222,US,US/Pacific,KPDX,2019-04-14T11:53:00Z,50,50,63,29.97,10,N,3,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1351949,MapQuest,201,2,2019-06-12T10:08:09Z,2019-06-12T11:07:57Z,29.810925,-95.502396,NA,NA,0,Accident on Hammerly Blvd at Ojeman Rd.,2098,Ojeman Rd,R,Houston,Harris,TX,77080-6606,US,US/Central,KMCJ,2019-06-12T09:53:00Z,81,81,62,29.95,10,SSE,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3237937,Bing,NA,2,2020-11-06T13:21:00Z,2020-11-07T00:19:00Z,25.631644,-80.414768,NA,NA,0.366,Slow traffic from SW 120th St (SW 137th Ave) to Coral Reef Dr/SW 152nd St (SW 137th Ave) due to accident.,14622,SW 137th Ave,R,Miami,Miami-Dade,FL,33186,US,US/Eastern,KTMB,2020-11-06T13:16:00Z,80,80,85,29.91,10,E,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-447602,MapQuest,201,3,2017-05-21T12:08:12Z,2017-05-21T12:52:42Z,41.043503,-73.788109,NA,NA,1.64999997616,Accident on I-287 Cross Westchester Expy Westbound between Exit 6 NY-22 Broadway and Exit 5 NY-100 Tarrytown Rd.,NA,Cross Westchester Expy W,R,White Plains,Westchester,NY,10603,US,US/Eastern,KHPN,2017-05-21T11:56:00Z,64,NA,41,30.37,10,ESE,9.2,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1280029,MapQuest,201,3,2019-07-19T03:17:27Z,2019-07-19T04:31:58Z,40.473297,-74.408852,NA,NA,0,Accident on I-95 Southbound at Exit 9 NJ-18. In the express lane.,NA,New Jersey Tpke S,R,East Brunswick,Middlesex,NJ,08816,US,US/Eastern,KLDJ,2019-07-19T03:15:00Z,73,73,89,29.88,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1385540,MapQuest,201,3,2019-05-31T14:11:56Z,2019-05-31T15:36:02Z,32.510086,-92.246651,NA,NA,0,Right lane blocked due to accident on I-20 Eastbound at Exit 108 LA-546.,NA,I-20 W,R,West Monroe,Ouachita,LA,71291,US,US/Central,KMLU,2019-05-31T13:53:00Z,90,90,48,29.88,10,NNE,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3569987,Bing,NA,2,2020-03-07T04:38:53Z,2020-03-07T08:38:53Z,42.08774,-122.60309,NA,NA,0,At Old Siskiyou Hwy/Exit 6 - Accident.,NA,I-5 N,R,Ashland,Jackson,OR,97520,US,US/Pacific,KMFR,2020-03-07T04:53:00Z,41,37,86,28.41,10,NW,6,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3376373,Bing,NA,2,2020-12-30T06:31:18Z,2020-12-30T08:31:15Z,32.747853,-96.856938,NA,NA,0.023,Incident on W JEFFERSON BLVD near N HAMPTON RD Expect long delays.,2401,W Jefferson Blvd,R,Dallas,Dallas,TX,75211-2625,US,US/Central,KRBD,2020-12-30T06:28:00Z,60,60,93,29.17,1,SE,6,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-3771135,Bing,NA,2,2019-12-10T16:01:10Z,2019-12-10T20:01:10Z,45.06929,-123.94703,NA,NA,0,At OR-18/Salmon River Hwy - Accident.,50953,Highway 101 S,R,Neskowin,Tillamook,OR,97149,US,US/Pacific,KS47,2019-12-10T15:55:00Z,46,46,93,30.08,5,CALM,0,0.02,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-505667,MapQuest,201,3,2017-07-25T08:21:25Z,2017-07-25T08:50:54Z,40.082397,-82.906921,NA,NA,0,Right lane blocked due to accident on I-270 Outerbelt Southbound at Exit 30 OH-161 Dublin Granville Rd.,NA,New Albany Expy W,R,Westerville,Franklin,OH,43081,US,US/Eastern,KCMH,2017-07-25T07:51:00Z,62.1,NA,96,30.17,8,NNE,3.5,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3922461,Bing,NA,3,2019-01-08T06:39:40Z,2019-01-08T07:09:38Z,41.59294,-93.69864,NA,NA,0.462,At IA-28/1st St/63rd St/Exit 4 - Accident. Right lane blocked.,NA,I-235 W,R,Des Moines,Polk,IA,50312,US,US/Central,KDSM,2019-01-08T06:54:00Z,37,25.9,76,29.99,10,NW,23,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3293473,Bing,NA,2,2020-12-23T13:12:00Z,2020-12-24T01:55:30Z,43.619381,-116.354581,NA,NA,0.495,Slow traffic on ID-55 from E Fairview Ave (ID-55) to E Franklin Rd (ID-55) due to accident.,3325,E Fairview Ave,R,Meridian,Ada,ID,83642-7689,US,US/Mountain,KMAN,2020-12-23T13:15:00Z,36,30,70,27.9,10,NNW,7,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1208986,MapQuest,201,2,2019-09-11T14:57:22Z,2019-09-11T16:26:56Z,39.42577,-75.225456,NA,NA,0,Accident on NJ-49 Broad St at East Ave.,37,S East Ave,L,Bridgeton,Cumberland,NJ,08302-2819,US,US/Eastern,KMIV,2019-09-11T00:54:00Z,68,68,90,30.18,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2345453,MapQuest,201,2,2018-01-02T14:30:03Z,2018-01-02T14:59:42Z,30.401733,-91.105461,NA,NA,0,Accident on LA-3064 Essen Ln at Hennessy Blvd.,NA,Hennessy Blvd,R,Baton Rouge,East Baton Rouge,LA,70808,US,US/Central,KBTR,2018-01-02T14:53:00Z,37,34.5,28,30.45,10,Variable,3.5,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2419193,MapQuest,201,3,2017-12-08T20:17:06Z,2017-12-08T20:46:48Z,39.905056,-86.045967,NA,NA,0,Left lane closed due to accident on I-69 Southbound near Exit 201 82nd St.,7055,E 82nd St,R,Indianapolis,Marion,IN,46250,US,US/Eastern,KMQJ,2017-12-08T20:15:00Z,23,15.8,68,29.97,10,South,5.8,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3281952,Bing,NA,2,2020-12-26T17:41:32Z,2020-12-26T19:26:32Z,45.640693,-118.687974,NA,NA,0.511,Incident on I-84 EB near MP 216 Drive with caution.,NA,I-84 E,R,Pendleton,Umatilla,OR,97801,US,US/Pacific,KPDT,2020-12-26T17:53:00Z,38,31,83,28.52,10,W,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-2026522,MapQuest,201,2,2018-07-25T14:10:38Z,2018-07-25T14:55:25Z,42.946331,-83.8564,NA,NA,0,Accident on Seymour Rd at Hill Rd.,5400,Seymour Rd,R,Swartz Creek,Genesee,MI,48473-1034,US,US/Eastern,KFNT,2018-07-25T13:53:00Z,82.9,NA,53,29.96,10,Variable,6.9,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1306845,MapQuest,201,3,2019-08-03T16:57:36Z,2019-08-03T18:00:00Z,35.277058,-80.799721,NA,NA,0,2 right lane blocked due to accident on I-85 Northbound after Exit 40 Graham St.,NA,I-85 N,R,Charlotte,Mecklenburg,NC,28206,US,US/Eastern,KCLT,2019-08-03T16:52:00Z,89,89,48,29.16,10,VAR,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2323499,MapQuest,201,2,2018-02-19T09:22:14Z,2018-02-19T10:07:00Z,37.573467,-77.483559,NA,NA,0,Accident on VA-197 Westwood Ave near US-250 Broad St.,2598,Westwood Ave,R,Richmond,Richmond City,VA,23230-3934,US,US/Eastern,KOFP,2018-02-19T09:26:00Z,42.1,37.1,92,30.49,6,South,8.1,NA,Overcast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1925477,MapQuest,201,2,2018-08-02T07:39:03Z,2018-08-02T08:08:33Z,39.911671,-86.222649,NA,NA,0,Accident on 86th St Southbound at Michigan Rd.,8598,Michigan Rd,L,Indianapolis,Marion,IN,46268-1940,US,US/Eastern,KEYE,2018-08-02T07:35:00Z,62.1,NA,96,30.06,1.8,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1605800,MapQuest,201,2,2019-02-22T08:57:05Z,2019-02-22T09:26:50Z,44.864281,-93.059761,NA,NA,1.11000001431,Accident on US-52 Southbound between I-494 and Upper 55th St.,NA,US-52 S,R,Inver Grove Heights,Dakota,MN,55077,US,US/Central,KSGS,2019-02-22T08:56:00Z,12.2,6.1,89,30.41,3,SE,3.5,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3170001,Bing,NA,2,2020-11-04T22:29:00Z,2020-11-05T01:12:31Z,40.518374,-78.373156,NA,NA,0.005,Incident on KETTLE RD near KETTLE ST Expect long delays.,298,E Pleasant Valley Blvd,L,Altoona,Blair,PA,16602-5572,US,US/Eastern,KAOO,2020-11-04T22:53:00Z,53,53,47,28.77,10,S,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-356208,MapQuest,201,2,2017-03-06T18:02:45Z,2017-03-06T18:32:24Z,25.969328,-80.119431,NA,NA,0.4,Accident on FL-A1A Ocean Blvd between Navona Ave and Palermo Ave.,NA,Palermo Ave,R,North Miami Beach,Miami-Dade,FL,33160,US,US/Eastern,KHWO,2017-03-06T17:53:00Z,72,NA,55,30.28,10,East,16.1,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3737809,Bing,NA,2,2020-02-24T01:22:00Z,2020-02-24T04:38:07Z,39.326984,-120.39026,NA,NA,0,At Donner Pass Rd - Accident.,NA,I-80 W,R,Soda Springs,Nevada,CA,95728,US,US/Pacific,KBLU,2020-02-24T01:52:00Z,41,41,43,25.01,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3242295,Bing,NA,2,2020-11-11T05:13:37Z,2020-11-11T07:31:46Z,45.304988,-93.00269,NA,NA,1.939,Incident on I-35 NB near MN-97 Drive with caution.,NA,I-35 N,R,Forest Lake,Chisago,MN,55025,US,US/Central,KANE,2020-11-11T05:15:00Z,23,23,93,28.9,10,SSW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3074001,Bing,NA,2,2020-11-11T08:13:39Z,2020-11-11T11:34:47Z,43.680599,-94.504877,NA,NA,2.175,Incident on I-90 WB near CR-39 Drive with caution.,NA,I-90 W,R,Fairmont,Martin,MN,56031,US,US/Central,KFRM,2020-11-11T07:56:00Z,21,10,92,28.69,10,S,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-960308,MapQuest,201,2,2020-02-19T18:29:50Z,2020-02-19T19:45:40Z,39.716461,-86.082634,NA,NA,0,Accident on Emerson Ave at Churchman Ave.,3498,S Emerson Ave,R,Beech Grove,Marion,IN,46107-3343,US,US/Eastern,KIND,2020-02-19T18:54:00Z,33,25,64,29.62,10,NNW,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-627468,MapQuest,241,2,2020-10-02T08:40:15Z,2020-10-02T11:14:32Z,28.23041,-80.712692,NA,NA,0,Lane blocked due to accident on CR-509 Wickham Rd at Murrell Rd.,NA,N Wickham Rd,R,Melbourne,Brevard,FL,32940,US,US/Eastern,KCOF,2020-10-02T08:56:00Z,75,75,52,29.97,10,NNW,9,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3946420,Bing,NA,3,2018-12-13T15:56:35Z,2018-12-13T16:26:25Z,37.661504,-122.104797,NA,NA,0,At Winton Ave - Accident. on the hard shoulder.,NA,I-880 S,R,Hayward,Alameda,CA,94541,US,US/Pacific,KHWD,2018-12-13T15:54:00Z,61,NA,54,30.19,8,ENE,11.5,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2246707,MapQuest,201,2,2018-03-13T14:46:22Z,2018-03-13T15:16:07Z,36.110836,-95.868675,NA,NA,0,Accident on Mingo Rd at 37th St.,3713,S Mingo Rd,L,Tulsa,Tulsa,OK,74146,US,US/Central,KTUL,2018-03-13T14:53:00Z,57,NA,19,30.33,10,North,10.4,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3273471,Bing,NA,2,2020-11-02T21:50:08Z,2020-11-02T23:38:42Z,27.629237,-82.539729,NA,NA,0.374,Stationary traffic on US-41 from Buckeye Rd (US-41) to John Sherman Way (US-41) due to accident.,12732,US Highway 41 N,L,Palmetto,Manatee,FL,34221,US,US/Eastern,KSRQ,2020-11-02T21:53:00Z,63,63,65,30.18,10,NNE,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-113273,MapQuest,241,3,2016-06-08T18:27:33Z,2016-06-08T19:12:33Z,34.072044,-117.907516,NA,NA,0,One lane blocked due to accident on I-10 Eastbound near Exit 36 County Hwy-8 Azusa Ave.,NA,I-10 E,R,West Covina,Los Angeles,CA,91791,US,US/Pacific,KPOC,2016-06-08T17:47:00Z,80.6,NA,45,29.85,10,WSW,13.8,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3448761,Bing,NA,2,2020-05-27T09:44:41Z,2020-05-27T10:14:12Z,43.59492,-116.45394,NA,NA,0,At I-84-BL/Garrity Blvd/Exit 38 - Accident. Left lane blocked.,NA,I-84 W,R,Meridian,Ada,ID,83642,US,US/Mountain,KMAN,2020-05-27T09:35:00Z,66,66,64,27.46,10,WNW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2759375,Bing,NA,4,2016-12-31T17:07:43Z,2016-12-31T23:07:43Z,38.085693,-84.490457,NA,NA,0.608,Closed at KY-4/W New Circle Rd - Road closed due to accident.,801,Citation Blvd,R,Lexington,Fayette,KY,40511,US,US/Eastern,KLEX,2016-12-31T16:54:00Z,39.9,32.1,77,29.91,10,SW,13.8,0,Overcast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2068725,MapQuest,201,3,2018-06-15T15:31:38Z,2018-06-15T16:31:27Z,37.852394,-122.029083,NA,NA,0,Accident on I-680 Southbound at Exits 42A 42B Stone Valley Rd.,NA,I-680 S,R,Alamo,Contra Costa,CA,94507,US,US/Pacific,KCCR,2018-06-15T15:53:00Z,73,NA,42,29.66,10,South,19.6,NA,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
